host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy,price,price_gte_150,price_category
0,1,Beacon Hill,42.35679758,-71.07309059,Apartment,Entire home/apt,2,1,1,2,Real Bed,21,2,0,7,5,401,96,strict,375,1,gte_226
0,0,Beacon Hill,42.35927534,-71.07166437,Bed & Breakfast,Private room,2,1,1,1,Real Bed,11,1,0,2,0,0,,flexible,104,0,btw_$75-$150
0,1,Beacon Hill,42.36076899,-71.06444906,House,Entire home/apt,8,3.5,4,6,Real Bed,20,1,0,4,8,76,98,strict,650,1,gte_226
0,1,Beacon Hill,42.35878512,-71.06752595,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,1,0,2,0,0,,flexible,395,1,gte_226
0,1,Beacon Hill,42.35869538,-71.07146293,Apartment,Entire home/apt,6,1,1,3,Real Bed,16,3,40,1,5,45,100,strict,200,1,btw_$151-$225
0,1,Beacon Hill,42.35850496,-71.06405169,Apartment,Shared room,2,1,1,1,Pull-out Sofa,18,1,20,2,68,336,98,moderate,89,0,btw_$75-$150
0,1,Beacon Hill,42.36093112,-71.06397603,Apartment,Entire home/apt,2,1,0,1,Real Bed,9,1,0,7,2,76,80,strict,157,1,btw_$151-$225
0,1,Beacon Hill,42.36031305,-71.06659067,Apartment,Entire home/apt,4,1,1,2,Real Bed,9,1,0,2,0,0,,flexible,185,1,btw_$151-$225
1,1,Beacon Hill,42.36020415,-71.06839984,Apartment,Shared room,1,1,1,1,Pull-out Sofa,18,1,50,2,41,855,95,strict,100,0,btw_$75-$150
0,1,Beacon Hill,42.35898071,-71.06664825,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,2,25,2,18,475,92,strict,200,1,btw_$151-$225
0,1,Beacon Hill,42.35871892,-71.06958859,Apartment,Private room,2,1,1,1,Real Bed,18,1,0,1,3,11,93,flexible,330,1,gte_226
0,1,Beacon Hill,42.35957556,-71.06706379,Apartment,Entire home/apt,4,1,1,2,Real Bed,20,1,0,3,13,613,98,strict,229,1,gte_226
0,0,Beacon Hill,42.35964127,-71.06552063,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,0,1,1,0,,flexible,130,0,btw_$75-$150
0,0,Beacon Hill,42.35674748,-71.07014338,Apartment,Private room,2,1,1,1,Real Bed,15,2,150,3,2,53,100,strict,200,1,btw_$151-$225
0,1,Beacon Hill,42.35927928,-71.06923437,Apartment,Entire home/apt,2,1,1,1,Real Bed,7,1,0,2,81,1044,88,strict,157,1,btw_$151-$225
0,1,Beacon Hill,42.35240941,-71.06484533,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,13,2,0,1,8,48,98,strict,150,1,btw_$75-$150
0,0,Beacon Hill,42.35744256,-71.06903191,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,0,2,15,243,97,strict,189,1,btw_$151-$225
0,1,Beacon Hill,42.35910842,-71.06622664,Apartment,Private room,2,1,1,1,Real Bed,14,1,0,1,1,0,80,strict,250,1,gte_226
1,1,Beacon Hill,42.36103656,-71.06384931,House,Entire home/apt,3,2,2,2,Real Bed,20,3,20,2,5,130,100,strict,375,1,gte_226
1,1,Beacon Hill,42.3601462,-71.06866123,Apartment,Entire home/apt,6,1,2,2,Real Bed,21,4,50,3,29,512,98,strict,324,1,gte_226
0,0,Beacon Hill,42.35505875,-71.07073415,Apartment,Entire home/apt,2,1,0,1,Real Bed,13,3,0,1,82,476,94,strict,220,1,btw_$151-$225
0,1,Beacon Hill,42.35787741,-71.06975349,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,1,0,4,30,545,90,moderate,195,1,btw_$151-$225
0,0,Beacon Hill,42.35819601,-71.07097882,Apartment,Entire home/apt,1,1,1,1,Real Bed,13,1,0,1,0,0,,flexible,150,1,btw_$75-$150
0,1,Beacon Hill,42.35935953,-71.06439165,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,0,0,,strict,150,1,btw_$75-$150
0,1,Beacon Hill,42.35877797,-71.07011902,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,1,0,2,6,68,96,strict,147,0,btw_$75-$150
0,0,Beacon Hill,42.36093936,-71.0637953,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,1,0,3,8,75,100,flexible,275,1,gte_226
0,0,Beacon Hill,42.35924866,-71.06555837,Condominium,Entire home/apt,2,1,1,1,Real Bed,11,0,0,14,2,215,100,strict,130,0,btw_$75-$150
0,0,Beacon Hill,42.35989236,-71.06707166,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,0,2,1,0,100,flexible,197,1,btw_$151-$225
0,1,Beacon Hill,42.35989026,-71.0643643,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,0,0,,strict,150,1,btw_$75-$150
0,1,Beacon Hill,42.36060324,-71.06692982,Apartment,Private room,1,1,1,1,Real Bed,14,1,0,1,1,0,100,flexible,140,0,btw_$75-$150
0,1,Beacon Hill,42.36018663,-71.0674905,Apartment,Private room,2,1,1,1,Real Bed,15,1,10,3,20,348,94,moderate,150,1,btw_$75-$150
0,1,Beacon Hill,42.36051978,-71.06401439,Apartment,Entire home/apt,3,1,1,2,Real Bed,14,1,0,2,16,414,98,strict,200,1,btw_$151-$225
0,0,Beacon Hill,42.35242703,-71.06453349,Apartment,Entire home/apt,4,1,1,3,Real Bed,11,1,0,1,0,0,,flexible,350,1,gte_226
0,1,Beacon Hill,42.35883567,-71.06800152,Apartment,Entire home/apt,2,1,1,1,Real Bed,8,1,0,1,29,914,93,moderate,195,1,btw_$151-$225
0,1,Beacon Hill,42.35934474,-71.06291668,Apartment,Entire home/apt,2,1,0,1,Real Bed,9,1,0,7,2,180,90,strict,145,0,btw_$75-$150
0,0,Beacon Hill,42.35761812,-71.06772096,Apartment,Entire home/apt,3,1,1,2,Real Bed,18,2,50,1,4,141,80,strict,125,0,btw_$75-$150
0,1,Beacon Hill,42.35993244,-71.06961503,Apartment,Private room,2,1,1,1,Real Bed,13,2,39,3,1,0,80,moderate,189,1,btw_$151-$225
0,0,Beacon Hill,42.35984259,-71.0690367,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,1,0,2,13,518,89,moderate,199,1,btw_$151-$225
0,1,Beacon Hill,42.36033453,-71.06692518,Apartment,Entire home/apt,2,1,0,1,Real Bed,10,4,0,9,27,337,94,strict,195,1,btw_$151-$225
0,1,Beacon Hill,42.36087383,-71.06299378,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,1,0,100,strict,155,1,btw_$151-$225
0,1,Beacon Hill,42.35822852,-71.0698573,Apartment,Private room,2,1,1,1,Real Bed,11,1,20,2,29,352,92,strict,130,0,btw_$75-$150
0,1,Beacon Hill,42.36062563,-71.06945747,Apartment,Entire home/apt,3,1,1,2,Real Bed,17,3,89,6,9,748,96,strict,289,1,gte_226
0,1,Beacon Hill,42.35779195,-71.07137386,Condominium,Private room,4,1,1,3,Real Bed,13,1,25,1,39,328,95,strict,175,1,btw_$151-$225
0,1,Beacon Hill,42.36108738,-71.06531976,Apartment,Entire home/apt,2,1,0,2,Real Bed,18,1,0,1,121,431,71,flexible,99,0,btw_$75-$150
0,0,Beacon Hill,42.35893131,-71.063311,Apartment,Entire home/apt,3,1,1,1,Real Bed,13,0,0,5,8,454,90,strict,175,1,btw_$151-$225
0,0,Beacon Hill,42.35936905,-71.0711618,Apartment,Entire home/apt,2,1,0,1,Real Bed,13,1,0,5,6,226,100,moderate,107,0,btw_$75-$150
1,1,Beacon Hill,42.35858437,-71.06549388,Apartment,Entire home/apt,4,1,1,2,Real Bed,18,1,0,2,83,721,98,strict,225,1,btw_$151-$225
0,1,Beacon Hill,42.35725587,-71.07110977,Apartment,Entire home/apt,4,1,3,3,Real Bed,8,1,0,1,7,65,80,flexible,325,1,gte_226
0,1,Beacon Hill,42.36053866,-71.07062362,Apartment,Entire home/apt,6,1,2,3,Real Bed,18,4,35,1,10,58,92,strict,250,1,gte_226
0,1,Beacon Hill,42.35648905,-71.07076788,Apartment,Entire home/apt,2,1,0,1,Real Bed,17,1,0,2,9,84,91,strict,175,1,btw_$151-$225
0,1,Beacon Hill,42.36042712,-71.0651511,Apartment,Entire home/apt,4,1,1,3,Real Bed,21,4,50,1,8,107,88,moderate,225,1,btw_$151-$225
0,0,Beacon Hill,42.36031592,-71.06937549,Apartment,Entire home/apt,4,1,1,1,Real Bed,11,1,0,2,3,63,100,moderate,196,1,btw_$151-$225
0,1,Beacon Hill,42.35281062,-71.06528175,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,2,50,1,1,0,100,flexible,249,1,gte_226
1,1,Beacon Hill,42.35986626,-71.06720103,Apartment,Entire home/apt,4,1,2,2,Real Bed,21,1,0,1,154,519,98,strict,220,1,btw_$151-$225
1,1,Beacon Hill,42.35851402,-71.06647413,Apartment,Entire home/apt,2,1,0,1,Real Bed,20,2,50,1,24,371,98,strict,178,1,btw_$151-$225
0,1,Beacon Hill,42.36087345,-71.06667207,Apartment,Entire home/apt,3,1,0,2,Real Bed,12,1,0,1,242,855,80,flexible,99,0,btw_$75-$150
0,1,Beacon Hill,42.35846014,-71.06326992,Apartment,Entire home/apt,2,1,,1,Real Bed,21,2,0,4,127,2271,92,strict,175,1,btw_$151-$225
0,1,Beacon Hill,42.3583459,-71.06692804,Condominium,Entire home/apt,4,2,2,2,Real Bed,22,4,50,2,3,12,100,strict,300,1,gte_226
0,0,Beacon Hill,42.35655823,-71.07279512,Apartment,Entire home/apt,4,1,1,1,Real Bed,19,1,0,2,6,119,90,strict,179,1,btw_$151-$225
0,0,Beacon Hill,42.36006718,-71.06746135,Apartment,Entire home/apt,3,1,0,1,Real Bed,16,2,10,3,0,0,,strict,200,1,btw_$151-$225
1,1,Beacon Hill,42.35788881,-71.06311027,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,1,0,3,6,78,100,strict,160,1,btw_$151-$225
0,1,Beacon Hill,42.36066017,-71.0667256,Apartment,Private room,2,1,1,1,Real Bed,18,1,20,1,9,132,100,flexible,195,1,btw_$151-$225
0,1,Beacon Hill,42.35911504,-71.06592182,Apartment,Entire home/apt,3,1,1,2,Real Bed,15,1,0,1,4,21,95,flexible,200,1,btw_$151-$225
0,0,Beacon Hill,42.36032895,-71.06906867,Apartment,Private room,1,1,1,1,Real Bed,7,1,0,25,0,0,,strict,200,1,btw_$151-$225
0,1,Beacon Hill,42.36075067,-71.06293513,Apartment,Entire home/apt,3,1,1,1,Real Bed,9,1,0,1,17,424,93,strict,230,1,gte_226
0,1,Beacon Hill,42.36026127,-71.06685037,Apartment,Private room,2,1,1,1,Real Bed,13,1,0,3,7,392,74,flexible,499,1,gte_226
0,1,Beacon Hill,42.35916566,-71.06785397,Apartment,Private room,1,0,1,1,Real Bed,11,1,0,3,17,298,95,flexible,110,0,btw_$75-$150
0,0,Beacon Hill,42.3606918,-71.06979685,Apartment,Entire home/apt,6,1,2,2,Real Bed,18,1,0,2,17,272,91,moderate,350,1,gte_226
0,1,Beacon Hill,42.35682271,-71.07024445,Apartment,Entire home/apt,2,1,1,1,Real Bed,5,1,0,2,7,784,84,super_strict_30,185,1,btw_$151-$225
0,1,Beacon Hill,42.36099232,-71.06444346,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,2,22,100,strict,150,1,btw_$75-$150
0,1,Beacon Hill,42.35691956,-71.07056504,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,2,0,1,5,143,100,moderate,175,1,btw_$151-$225
1,0,Beacon Hill,42.35915042,-71.06792989,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,1,51,860,96,moderate,179,1,btw_$151-$225
0,1,Beacon Hill,42.35841498,-71.06308213,Apartment,Entire home/apt,3,1,1,2,Real Bed,15,1,0,1,0,0,,strict,269,1,gte_226
0,1,Beacon Hill,42.35648433,-71.06945208,Apartment,Entire home/apt,2,1,1,1,Real Bed,9,1,0,2,22,1665,89,super_strict_30,285,1,gte_226
0,0,Beacon Hill,42.35988917,-71.06763874,Apartment,Private room,3,1,1,1,Real Bed,17,1,20,1,0,0,,moderate,135,0,btw_$75-$150
0,1,Beacon Hill,42.36080933,-71.06419291,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,7,3,105,93,strict,150,1,btw_$75-$150
1,1,Beacon Hill,42.36007901,-71.06696566,Apartment,Private room,1,1,1,1,Real Bed,20,1,30,2,59,466,95,strict,175,1,btw_$151-$225
1,1,Beacon Hill,42.36043324,-71.07134301,Apartment,Entire home/apt,8,2,4,5,Real Bed,20,5,40,3,56,425,99,strict,600,1,gte_226
0,1,Beacon Hill,42.35987844,-71.07121097,Apartment,Entire home/apt,3,1,1,1,Real Bed,15,1,0,30,0,0,,flexible,114,0,btw_$75-$150
1,1,Beacon Hill,42.36047333,-71.06292946,Apartment,Entire home/apt,4,2,2,2,Real Bed,20,1,0,2,24,305,100,strict,500,1,gte_226
0,1,Beacon Hill,42.35807845,-71.06472919,Condominium,Entire home/apt,4,1,2,2,Real Bed,18,2,20,2,41,214,85,strict,160,1,btw_$151-$225
0,1,Beacon Hill,42.36054102,-71.06885722,Apartment,Entire home/apt,3,1,1,1,Real Bed,13,2,75,1,18,562,90,strict,250,1,gte_226
0,1,Beacon Hill,42.36056405,-71.06531415,Apartment,Private room,1,2,1,1,Real Bed,8,1,0,3,23,520,91,strict,90,0,btw_$75-$150
1,0,Beacon Hill,42.36013879,-71.064072,Apartment,Entire home/apt,2,1,0,1,Real Bed,15,0,0,2,37,82,96,moderate,129,0,btw_$75-$150
0,1,Beacon Hill,42.35946466,-71.0710648,Apartment,Entire home/apt,2,1,0,1,Real Bed,6,1,0,2,5,385,96,strict,140,0,btw_$75-$150
0,1,Beacon Hill,42.35656319,-71.06996597,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,0,3,8,88,95,moderate,210,1,btw_$151-$225
0,1,Beacon Hill,42.36002601,-71.06484687,Apartment,Entire home/apt,3,1,1,1,Real Bed,17,2,25,3,6,347,97,strict,125,0,btw_$75-$150
0,1,Beacon Hill,42.36057009,-71.06815774,Apartment,Entire home/apt,2,1,1,2,Real Bed,17,2,0,5,18,687,96,strict,188,1,btw_$151-$225
0,1,Beacon Hill,42.35867253,-71.07007546,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,1,0,3,7,92,97,moderate,150,1,btw_$75-$150
1,1,Beacon Hill,42.36110703,-71.07029268,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,18,4,40,3,62,433,98,strict,375,1,gte_226
1,1,Beacon Hill,42.3566927,-71.07297138,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,2,25,3,60,753,98,strict,245,1,gte_226
0,0,Beacon Hill,42.35876537,-71.06430905,Apartment,Entire home/apt,2,1,0,2,Real Bed,13,2,0,2,26,158,90,strict,150,1,btw_$75-$150
0,0,Beacon Hill,42.35990756,-71.0687935,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,2,50,1,0,0,,flexible,250,1,gte_226
0,1,Beacon Hill,42.35668074,-71.07155808,Apartment,Private room,2,1,1,1,Real Bed,12,1,20,2,33,345,90,strict,130,0,btw_$75-$150
0,1,Beacon Hill,42.3597596,-71.06759513,Apartment,Entire home/apt,7,1,2,3,Real Bed,19,3,50,1,3,12,100,strict,250,1,gte_226
0,1,Beacon Hill,42.36077606,-71.06445564,Apartment,Entire home/apt,1,1,1,1,Real Bed,19,0,0,1,28,343,99,moderate,120,0,btw_$75-$150
0,1,Beacon Hill,42.35767007,-71.06902611,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,1,0,2,4,43,100,flexible,220,1,btw_$151-$225
1,1,Beacon Hill,42.35897242,-71.06944362,Apartment,Entire home/apt,4,2,2,2,Real Bed,10,1,0,2,10,217,94,strict,300,1,gte_226
0,0,Beacon Hill,42.35909773,-71.07124754,Apartment,Entire home/apt,3,1,1,1,Real Bed,16,1,0,2,3,100,93,strict,199,1,btw_$151-$225
0,1,Beacon Hill,42.3596006,-71.06390774,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,5,287,100,strict,155,1,btw_$151-$225
0,1,Beacon Hill,42.36056065,-71.07140572,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,13,1,0,7,1,0,100,flexible,230,1,gte_226
0,1,Beacon Hill,42.36077623,-71.06492874,Apartment,Entire home/apt,3,1,1,2,Real Bed,12,2,0,1,14,35,86,flexible,159,1,btw_$151-$225
0,0,Beacon Hill,42.36035143,-71.06727344,Townhouse,Private room,1,2,1,1,Real Bed,5,1,0,1,14,211,64,flexible,202,1,btw_$151-$225
0,1,Beacon Hill,42.35776698,-71.07210012,Apartment,Entire home/apt,2,1,0,1,Real Bed,15,1,0,2,5,113,100,strict,229,1,gte_226
0,1,Beacon Hill,42.35998942,-71.06969178,Apartment,Shared room,4,1,1,2,Real Bed,12,2,49,3,1,0,100,moderate,129,0,btw_$75-$150
0,0,Beacon Hill,42.35738898,-71.07036385,Bed & Breakfast,Private room,1,1,1,1,Real Bed,9,1,0,2,0,0,,flexible,79,0,btw_$75-$150
0,1,Beacon Hill,42.35947329,-71.0721187,Apartment,Entire home/apt,4,1,1,1,Real Bed,14,1,0,2,7,236,97,strict,210,1,btw_$151-$225
0,0,Beacon Hill,42.35709462,-71.06919153,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,1,0,2,1,0,100,strict,129,0,btw_$75-$150
0,1,Beacon Hill,42.3598051,-71.06881615,Apartment,Entire home/apt,4,1,1,1,Real Bed,17,1,0,2,10,44,96,moderate,200,1,btw_$151-$225
0,1,Beacon Hill,42.35755878,-71.07171964,Apartment,Entire home/apt,4,1,1,1,Real Bed,15,1,0,2,9,259,89,strict,229,1,gte_226
1,1,Beacon Hill,42.35901849,-71.06304088,Apartment,Entire home/apt,2,1,0,1,Real Bed,19,0,0,2,85,437,96,strict,160,1,btw_$151-$225
0,1,Beacon Hill,42.3610648,-71.06636743,Apartment,Entire home/apt,6,1,2,3,Real Bed,13,1,0,4,19,806,89,moderate,135,0,btw_$75-$150
0,1,Beacon Hill,42.36107942,-71.06562534,Apartment,Entire home/apt,2,1,0,2,Real Bed,11,1,0,1,174,661,75,flexible,99,0,btw_$75-$150
0,1,Beacon Hill,42.35933061,-71.0659257,Apartment,Private room,2,1,1,1,Real Bed,14,2,45,2,91,785,95,moderate,115,0,btw_$75-$150
0,1,Beacon Hill,42.36009793,-71.06780061,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,2,0,2,1,0,100,moderate,175,1,btw_$151-$225
0,1,Beacon Hill,42.35812767,-71.07123523,Apartment,Entire home/apt,2,1,0,1,Real Bed,15,1,0,4,16,649,94,strict,229,1,gte_226
0,1,Beacon Hill,42.35914496,-71.06785124,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,3,156,1550,94,moderate,199,1,btw_$151-$225
0,0,Beacon Hill,42.35936165,-71.0684191,Apartment,Entire home/apt,3,1,1,1,Real Bed,12,1,0,2,22,336,93,moderate,200,1,btw_$151-$225
0,1,Downtown,42.35187963,-71.06418053,Apartment,Entire home/apt,3,1,0,1,Real Bed,6,1,15,1,74,806,80,moderate,133,0,btw_$75-$150
0,1,Downtown,42.35197725,-71.06272741,Apartment,Entire home/apt,3,1,1,1,Real Bed,21,1,0,1,0,0,,flexible,120,0,btw_$75-$150
0,1,Downtown,42.35318623,-71.06259648,Apartment,Entire home/apt,4,2,2,2,Real Bed,18,1,0,30,4,367,95,super_strict_30,329,1,gte_226
0,1,Downtown,42.35217936,-71.06316024,Apartment,Entire home/apt,4,1,2,2,Real Bed,20,1,0,3,21,1504,94,super_strict_30,349,1,gte_226
0,1,Downtown,42.35547818,-71.0580882,Apartment,Entire home/apt,4,1,1,2,Real Bed,17,1,10,3,1,0,,strict,209,1,btw_$151-$225
0,1,Downtown,42.36402595,-71.05949255,Apartment,Entire home/apt,2,1.5,0,1,Real Bed,9,1,0,1,1,0,100,flexible,200,1,btw_$151-$225
0,1,Downtown,42.35278072,-71.06332536,Apartment,Entire home/apt,4,2,2,2,Real Bed,13,1,0,5,6,565,100,super_strict_30,329,1,gte_226
0,0,Downtown,42.35151771,-71.06313824,Apartment,Entire home/apt,6,1,2,2,Real Bed,15,4,20,3,1,0,100,flexible,375,1,gte_226
0,1,Downtown,42.35057185,-71.06422773,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,13,5,50,1,5,442,90,flexible,350,1,gte_226
0,1,Downtown,42.35970675,-71.05528418,Apartment,Private room,8,1,1,2,Real Bed,11,1,50,1,4,84,80,strict,70,0,lte_$75
0,1,Downtown,42.36042354,-71.06149584,Apartment,Private room,2,1,1,1,Real Bed,0,1,0,1,0,0,,flexible,10,0,lte_$75
0,1,Downtown,42.35030998,-71.06534209,Apartment,Entire home/apt,2,1,1,1,Real Bed,20,1,0,1,58,741,91,strict,250,1,gte_226
0,1,Downtown,42.36427675,-71.05929955,Apartment,Entire home/apt,4,2,2,2,Real Bed,15,1,0,4,2,272,100,super_strict_30,329,1,gte_226
0,1,Downtown,42.36574064,-71.05984696,Apartment,Entire home/apt,5,2,2,2,Real Bed,20,1,0,2,0,0,,strict,119,0,btw_$75-$150
0,0,Downtown,42.35239352,-71.06511221,Apartment,Entire home/apt,3,1,1,1,Real Bed,19,2,30,2,0,0,,strict,202,1,btw_$151-$225
0,0,Downtown,42.35056387,-71.06565364,Apartment,Entire home/apt,3,1,0,2,Real Bed,14,2,25,2,10,122,84,strict,158,1,btw_$151-$225
0,1,Downtown,42.3503315,-71.06500312,Apartment,Entire home/apt,3,1,0,1,Real Bed,7,1,15,1,67,830,74,moderate,150,1,btw_$75-$150
0,1,Downtown,42.35240177,-71.06346105,Loft,Entire home/apt,4,2,2,2,Real Bed,17,2,10,3,5,68,100,strict,279,1,gte_226
0,0,Downtown,42.35364834,-71.06173784,Loft,Entire home/apt,7,3,3,3,Real Bed,15,1,0,1,6,35,90,strict,500,1,gte_226
0,1,Downtown,42.35300317,-71.06361936,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,0,7,0,0,,super_strict_30,269,1,gte_226
0,1,Downtown,42.35257069,-71.06360431,Apartment,Entire home/apt,2,1,1,1,Real Bed,7,1,15,1,76,1163,79,moderate,152,1,btw_$151-$225
0,1,Downtown,42.35483189,-71.0617905,Apartment,Entire home/apt,6,1,2,3,Real Bed,14,4,45,2,43,310,92,moderate,295,1,gte_226
0,1,Downtown,42.35177642,-71.06368057,Apartment,Entire home/apt,3,1,1,1,Real Bed,5,1,15,1,52,578,77,moderate,128,0,btw_$75-$150
0,1,Downtown,42.35175908,-71.06320945,Apartment,Entire home/apt,3,1,0,1,Real Bed,22,2,20,2,8,95,100,strict,220,1,btw_$151-$225
0,1,Downtown,42.35439298,-71.06009357,Apartment,Entire home/apt,8,1,3,3,Real Bed,25,4,60,1,135,791,92,strict,334,1,gte_226
0,1,Downtown,42.35537058,-71.06223047,Apartment,Entire home/apt,6,1,2,2,Real Bed,17,6,20,1,30,113,94,moderate,290,1,gte_226
0,1,Downtown,42.35844291,-71.06274136,Condominium,Entire home/apt,4,1,1,2,Real Bed,16,1,10,3,14,139,94,strict,139,0,btw_$75-$150
0,1,Downtown,42.36451714,-71.063561,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,1,0,10,0,0,,moderate,220,1,btw_$151-$225
0,1,Downtown,42.36388346,-71.05800765,Camper/RV,Entire home/apt,7,0,0,3,Real Bed,7,1,0,1,0,0,,moderate,60,0,lte_$75
1,1,Downtown,42.35730681,-71.06178635,Apartment,Entire home/apt,4,1,1,1,Real Bed,20,2,39,1,85,438,95,strict,239,1,gte_226
0,1,Downtown,42.35122666,-71.06408081,Apartment,Entire home/apt,2,1,0,1,Real Bed,7,1,15,1,54,683,77,moderate,150,1,btw_$75-$150
0,1,Downtown,42.3511399,-71.0631665,Apartment,Entire home/apt,5,1,2,2,Real Bed,18,1,0,1,4,35,87,flexible,290,1,gte_226
0,1,Downtown,42.36436489,-71.06348725,Apartment,Entire home/apt,5,2,2,3,Real Bed,23,1,0,2,7,295,97,strict,153,1,btw_$151-$225
0,0,Downtown,42.35864735,-71.05438976,Apartment,Private room,4,1,1,1,Real Bed,7,1,0,1,0,0,,flexible,250,1,gte_226
0,0,Downtown,42.35949188,-71.05250994,Apartment,Private room,2,1,1,1,Real Bed,0,1,0,1,0,0,,flexible,295,1,gte_226
0,1,Downtown,42.35889439,-71.06157006,Apartment,Entire home/apt,3,1,1,2,Real Bed,15,0,0,1,0,0,,strict,204,1,btw_$151-$225
1,1,Downtown,42.36203933,-71.04985305,Boat,Private room,2,1,1,1,Real Bed,23,1,0,1,8,279,100,flexible,345,1,gte_226
0,1,Downtown,42.36204996,-71.06340407,Apartment,Entire home/apt,7,2,3,4,Real Bed,23,1,0,2,17,277,96,strict,181,1,btw_$151-$225
0,1,Downtown,42.35544359,-71.05798502,,Entire home/apt,2,1,1,1,Real Bed,20,1,0,2,0,0,,strict,190,1,btw_$151-$225
0,0,Downtown,42.35840349,-71.06185033,Apartment,Entire home/apt,3,1,1,1,Real Bed,6,0,0,6,21,2260,95,strict,150,1,btw_$75-$150
0,0,Downtown,42.35858382,-71.0526974,Villa,Private room,4,1,1,1,Real Bed,4,1,0,1,0,0,,flexible,100,0,btw_$75-$150
0,1,Downtown,42.35077428,-71.06409216,Apartment,Private room,3,1.5,1,2,Real Bed,12,1,30,1,5,14,76,flexible,80,0,btw_$75-$150
0,1,Downtown,42.35078494,-71.05601805,Loft,Private room,3,1,1,1,Real Bed,13,1,0,1,2,4,100,flexible,139,0,btw_$75-$150
0,0,Downtown,42.35994471,-71.06206012,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,1,0,5,4,238,100,moderate,275,1,gte_226
0,0,Downtown,42.3653412,-71.06101106,Apartment,Entire home/apt,5,1,1,1,Real Bed,26,1,20,1,18,69,95,strict,135,0,btw_$75-$150
0,0,Downtown,42.3580607,-71.05266926,Condominium,Private room,4,1,1,2,Real Bed,20,1,0,4,0,0,,flexible,250,1,gte_226
0,1,Downtown,42.35931918,-71.05319416,Other,Entire home/apt,4,1,1,1,Real Bed,14,1,0,3,0,0,,strict,250,1,gte_226
0,1,Downtown,42.35211359,-71.06347464,Apartment,Entire home/apt,5,2,2,2,Real Bed,19,1,0,2,3,58,93,strict,199,1,btw_$151-$225
0,1,Downtown,42.35108656,-71.06527093,Apartment,Entire home/apt,4,1,1,1,Real Bed,23,1,0,3,14,394,85,strict,300,1,gte_226
1,1,Downtown,42.35839047,-71.06209849,Apartment,Entire home/apt,4,1,1,1,Real Bed,16,1,0,3,26,508,98,strict,249,1,gte_226
0,1,Downtown,42.36249469,-71.06271025,Apartment,Entire home/apt,7,2,3,4,Real Bed,22,1,0,2,5,262,92,strict,167,1,btw_$151-$225
0,1,Downtown,42.35771006,-71.056722,Apartment,Entire home/apt,3,1,1,1,Real Bed,20,1,50,1,1,0,80,flexible,400,1,gte_226
0,1,Downtown,42.3579358,-71.05221256,Villa,Private room,4,1,1,2,Real Bed,8,1,0,3,0,0,,flexible,400,1,gte_226
0,1,Downtown,42.35561391,-71.06282258,Apartment,Entire home/apt,6,1,2,3,Real Bed,19,4,45,2,10,52,90,moderate,285,1,gte_226
0,0,Downtown,42.36431611,-71.06107519,Apartment,Entire home/apt,4,1,2,2,Real Bed,24,4,75,2,11,93,97,moderate,250,1,gte_226
0,0,Downtown,42.35711748,-71.06179966,Condominium,Entire home/apt,2,1,1,1,Real Bed,11,1,0,7,5,987,92,strict,175,1,btw_$151-$225
