TEXT,graphics,hockey,medical,newsgroup
"Just Testing!! Distribution: usa Date: Tue, 6 Apr 1993 14:15:55 GMT Lines: 1",0,1,0,hockey
"In article < 1993Apr6.044045.5215@ramsey.cs.laurentian.ca> , maynard@ramsey.cs.laurentian.ca (Roger Maynard) wrote: If life were so simple! Savard has not played in three of the last four games and they are still playing like crap. Montreal's problems run deeper than Savard (and Mouton) unfortunately; I hope they can get their act together before the playoffs. The line-up in their game coming up against PittsburgH is said to be the one they're likely to use for the playoffs. Let's hope they can forget about the nice weather we're having and play hockey. -------------------------------------------------------------------- Paul Valin Tel: + 1 613 763 7394 Bell-Northern Research Ltd. Email: pavalin@bnr.ca P.O. Box 3511, Station C Ottawa, Ontario, Canada K1Y 4H7 'only my opinions...'",0,1,0,hockey
"In article < rauser.734062608@sfu.ca> rauser@fraser.sfu.ca (Richard John Rauser) writes: Gee, you'd think Winnipeg would be tops on that list, what with 8 regulars being European. Well, being a Jet fan, I sometimes wish that Bure would get knocked silly too. (Nothing serious, just enough to keep him out of a game. :) In most cases, the owners have very little to do with it. They give their general managers one order when it comes to the draft...find me the best players so that our team will win the Stanley Cup. Whether that player is in Kindersley, Saskatchewan or Chelyabinsk, Russia, if the GM believes him to be the better player, the GM should be drafting him. Where do you get off calling the NHL THEIR league, when referring to Canadian players. It doesn't belong to them, it belongs to the owners. The owners can do what they want. While a 'Canadian content' rule might be enforcable here in Canada, there is enough doubt that it would be enforcable in the US that the CFL (sorry for the football reference) didn't even TRY to push their import ratio rule on the Sacromento Goldminers. Increasing the competition for the 'elite' positions, in most cases, would make players better anyways. (Oh yeah, and how many Europeans play at the lower levels of professional hockey in North America? While there are some that play in the AHL, or the IHL where that's an NHL team's primary farm club, you don't hear of many Europeans playing in the CHL, the ECHL, or on the secondary farm teams in the IHL. (ie. the Jets do have a few Russian players in Moncton, but I don't believe there are any Europeans in Ft. Wayne.)) So with all those teams, there are plenty of positions for hockey players in North America. I'm in favour of the NHL being the league for the premier players in the world. I've grown up with Europeans playing on 'my' team, and some of those players were the among the best in the world. From Hedberg, Nilsson, and Sjoberg, to Sel{nne, Zhamnov, and Olausson, and all those in between and to come, I wouldn't have it any other way. Daryl Turner : r.s.h contact for the Winnipeg Jets Internet: umturne4@ccu.umanitoba.ca FidoNET: 1:348/701 -or- 1:348/4 (please route through 348/700) Tkachuk over to Zhamnov, up to Sel{nne, he shoots, he scores! The Jets win the Cup! The Jets win the Cup! Essensa for Vezina! Housley for Norris! Sel{nne for Calder!",0,1,0,hockey
"< 1993Apr6.142037.9246@alchemy.chem.utoronto.ca> Nntp-Posting-Host: hpcobr30.cup.hp.com Organization: Nazi Right-Wing Parenting Monthly %>I dunno, Lemieux? Hmmm...sounds like he %>has *French* blood in him!!! Hey! France is part of Europe! Send that %>Euro-blooded boy back!!! % % Don't you Americans study history...the French settled in North America % as early or before the British...Lemieux can probably trace back his % North American heritage back a lot further than most of us. < friendly-jibe mode on> Don't you Canadians understand sarcasm? Sometimes the reader must decide that what he's reading is so ludicrous that it must mean the opposite of what it said... Kinda like the "" Toronto's going to win the Cup"" posts. Yeah. Right. And cows can fly... < friendly-jibe mode off> Geez, Gerald. Like anyone reading rec.flamefest.hockey.pens.are.great didn't know that Le-Mow was from Quebec. -Patrick",0,1,0,hockey
"In article < 1993Apr6.141557.8864@alchemy.chem.utoronto.ca> golchowy@alchemy.chem.utoronto.ca (Gerald Olchowy) writes: MLB is perfectly willing to take players from Cuba. They just have to defect first. Sort of like the situation used to be with Russian/Czech/etc hockey players, until the political situation in those countries changed. Sherri Nichols snichols@adobe.com",0,1,0,hockey
"In article < 1993Apr6.171611.1@tnclus.tele.nokia.fi> hahietanen@tnclus.tele.nokia.fi writes: Oh no! Say it isn't so! Yes, Yl|nen is a draft choice of the Jets. (Assuming, of course, this is the same Yl|nen that played for Kiekko-Espoo in 1990-91.) He was a 5th round, 91st overall pick of the Jets in the 1991 entry draft. I noticed in the summaries that Yl|nen had really begun to play well in the playoffs. Daryl Turner : r.s.h contact for the Winnipeg Jets Internet: umturne4@ccu.umanitoba.ca FidoNET: 1:348/701 -or- 1:348/4 (please route through 348/700) Tkachuk over to Zhamnov, up to Sel{nne, he shoots, he scores! The Jets win the Cup! The Jets win the Cup! Essensa for Vezina! Housley for Norris! Sel{nne for Calder!",0,1,0,hockey
"In article < 1993Apr6.142037.9246@alchemy.chem.utoronto.ca> , golchowy@alchemy.chem.utoronto.ca (Gerald Olchowy) writes: |> |>In article < 1993Apr6.044323.22829@pasteur.Berkeley.EDU> daniell@cory.Berkeley.EDU (Daniel Lyddy) writes: |>> |>>You know, you're absolutely right. I think we should round up all those |>>players of European descent and ship 'em back to where they came from. Let's |>>see , with whom should we start? I dunno, Lemieux? Hmmm...sounds like he |>>has *French* blood in him!!! Hey! France is part of Europe! Send that |>>Euro-blooded boy back!!! |>> |> |>Do n't you Americans study history...the French settled in North America |>as early or before the British...Lemieux can probably trace back his |>North American heritage back a lot further than most of us. |> |>Gerald |> Uh, Gerald, I think he was joking... -lisa",0,1,0,hockey
"Somebody wrote: This brings up a question I asked myself (no answer) when it was mentionned that the NHL could expand in Europe. Would most of the North-americans now playing in the NHL be willing to play for a team in Europe? I do not think that the majority of hockey players are necessarily interested in expanding their cultural experience to that level. (I know I would but I am not a pro hockey player) When one recalls some players remarks in the last few years it makes me wonder how a European expansion could be achieved. Remember these: - Lindros did not want to play in Quebec (for more than $ reasons) - Nicholls ... in Edmonton. - R. Courtnall wanted to be traded to LA only. - C. Lemieux said he would refuse to go to Edmonton earlier this year. I know there are many non-cultural reasons behind these but there is more: - Some american players who played for the Expos complained about the french fact and that the city was not quite like the other US cities. One players' wife trying to make her point went on to complain that she could not even find her favorite brand of nacho chips in Montreal. Anybody knows what happened when all these US football players moved to London, Spain, etc .. for the one year of that new football league (2 years ago?) I wonder what the players association thinks about going to Europe. Myself I would like to see some European teams, but what would be the best way to do it? Marc",0,1,0,hockey
"ee0i+@andrew.cmu.edu ("" Ethan Z. Evans"" ) writes: : : Of course, penalties will have to be changed: : : Roughing: Chauvanistic Males Being Aggressive : Slashing: Chauvanistic Males Venting Frustration : Fighting: Proof That Males Cannot Cope With Their Feelings : NO NO NO! since all the penalties fall into three classes, there should only be three penalties: 1. Foul (Any illegal contact with the other player or his stick with your body or stick). If you get 5 you are out for the game. 2. Unsportsmanlike contact. (An intentional foul). This inlcludes all the current flavours of roughing, fighting and boarding. If you get two you are thrown out of the game, and fined. 3. Technical foul. Bad mouthing the ref, by player or coach. Penalty shot is awarded. Two and you are thrown out of the game. Besides the penalty shot for one technical, if the team gets 5 penalties in a period, the opposing team gets a penalty shot for every additional one, until the end of the period. The victim gets two shots if he/she was in the act of shooting when the foul ocured. This works well for several reasons. First, penalty shots are the most exciting thing in hockey, right? So, it follows that the more the better. Next, when the player is setting up for a penalty shot, the network can take a commercial. Finally, with only three penalties, the network announcers (Don Meredith, Dick Vitale, John Madden, Pat Summerall, and Marv Levy, among others) will be able to tell the viewers what happened before the PA announcer says it. Oh, one other rule. When a goal is scored (10-20 times a period), the play cannot resume until the PA announcer announces it. This way, the network can sneak in a few more commercials. Then, once the PA announcer has told them who scored, the TV announcer can tell you the viewer, and even have a chance of pronouncing his name right. Seriously, though, I actually went to see a NBA basketball game last week, for the first time in my life. I was amazed how boring it was. The play is so slow they actually had fans come out for things like free-throw shooting contests DURING THE PERIOD!. Of course the 'Laker Girls' get to do their routines at least 6-8 times during the game, and not just between periods either. There is a whistle every 30 seconds on average, maybe less. The game is 48 minutes, with 2 minutes between quarters 1-2 and 3-4 and a 10 minute halftime, and it still takes over 2 hours. The reason for this has to be TV. There is plenty of room to throw in commercials, and have the announcer jabber while nothing else is happening. On TV, basketball is fairly entertaining, IMHO. But, it is better to watch it on TV than to be there. If this is the road the NHL is following, then it truly is a sad day. Enough for now. dvb",0,1,0,hockey
"How long has Don Cherry been a student at SFU? (or is that Arche Bunker?) Please, keep this racist drivel off of the net. You're an embarassment to Canadians everywhere. Bill",0,1,0,hockey
"In < 1993Apr6.171611.1@tnclus.tele.nokia.fi> hahietanen@tnclus.tele.nokia.fi writes: I'm not sure about Juha, but another top center, Rauli Raitanen([ss{t) is drafted by Jets. Raitanen had very good year and he has played in the Finnish nationalteam. I believe that he'll be one of the best finns in this year's WC, if Matikainen(Head coach) elects him to the team. Tommi",0,1,0,hockey
I saw a previous request for the Rules and Instructions for the USENET playoff pool but I haven't seen any responce. Does anybody have this info? If so post away or you could mail it to me. Thanks in advance. -- ============================================================================ Phil Barone \ Internet: pbarone@x102a.ess.harris.com Harris Corporation GISD \ Cape Canaveral A.F.S. \ 407-853-8169 \ ============================================================================,0,1,0,hockey
"Article-I.D.: cms.16BA79DBA.LMARSHA References: < 1993Apr4.051942.27095@ramsey.cs.laurentian.ca> Organization: Wayne State University, Detroit MI U.S.A. Lines: 22 NNTP-Posting-Host: cms.cc.wayne.edu In article < 1993Apr4.051942.27095@ramsey.cs.laurentian.ca> maynard@ramsey.cs.laurentian.ca (Roger Maynard) writes: That's true, but according to your stats, Chicago has just as good a record as Toronto. It's interesting that you should list Toronto ahead of Chicago. Laurie Marshall Wayne State University Detroit, Michigan Go Wings!!",0,1,0,hockey
"Article-I.D.: hydra.91678 References: < 1993Apr6.160042.4953@vax.cns.muskingum.edu> Organization: Georgia Institute of Technology Lines: 13 In article < 1993Apr6.160042.4953@vax.cns.muskingum.edu> da_tinker1@vax.cns.muskingum.edu writes: The South Florida Colons. :) -- GO SKINS! ||"" Now for the next question... Does emotional music have quite GO BRAVES! || an effect on you?"" - Mike Patton, Faith No More GO HORNETS! || GO CAPITALS! ||Mike Friedman (Hrivnak fan!) Internet: gtd597a@prism.gatech.edu",0,1,0,hockey
Just Testing !!! No flames please ! Bye,0,1,0,hockey
"Article-I.D.: news.1993Apr6.204743.21314 References: < rauser.734062608@sfu.ca> Sender: usenet@news.columbia.edu (The Network News) Reply-To: gld@cunixb.cc.columbia.edu (Gary L Dare) Organization: PhDs In The Hall Lines: 17 Nntp-Posting-Host: cunixb.cc.columbia.edu You're right ... I'm sick of seeing all those white guys on skates myself ... the Vancouver Canucks should be half women, and overall one-third Oriental. (-; (-; (-; (-; (-; (-; And I'll gladly volunteer myself for the overage draft. (-; gld -- ~~~~~~~~~~~~~~~~~~~~~~~~ Je me souviens ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Gary L. Dare",0,1,0,hockey
